epoch,loss,lr,fmr,pos_sim,pos_upper,pos_lower,neg_sim,neg_upper,neg_lower,threshold,top1_acc,real_top1
43,14.35694200747481,0.00859096313912011,0.0014014014014014015,0.7520229816436768,0.8670841008424759,0.6369618624448776,0.00394935579970479,0.08985716523602605,-0.08195845363661647,0.5359185338020325,99.8,
44,14.031713231701717,0.007609988109393596,0.0015015015015015015,0.7521624565124512,0.8667706400156021,0.6375542730093002,0.002374260686337948,0.08840793278068304,-0.08365941140800714,0.5392470955848694,99.7,
45,13.79573653123089,0.00668846611177172,0.0012012012012012011,0.7538103461265564,0.868276908993721,0.6393437832593918,0.001287955092266202,0.08705381606705487,-0.08447790588252246,0.5488239526748657,99.8,79.34782608695652
46,13.615638592532862,0.005826397146254476,0.0011011011011011012,0.7547972202301025,0.8682857230305672,0.6413087174296379,0.0017427009297534823,0.08767042576801032,-0.08418502390850335,0.5451263189315796,99.8,
47,13.289389088889148,0.005023781212841881,0.0011011011011011012,0.7554665803909302,0.8686052858829498,0.6423278748989105,0.002788141369819641,0.08859959244728088,-0.0830233097076416,0.550100564956665,99.8,
48,13.10269548514179,0.004280618311533897,0.0012012012012012011,0.7551270127296448,0.8694543316960335,0.6407996937632561,0.0019871348049491644,0.08785777329467237,-0.08388350368477404,0.5450943112373352,99.7,
49,12.979114559209235,0.003596908442330563,0.0012012012012012011,0.7552582025527954,0.8679929822683334,0.6425234228372574,0.001403407077305019,0.087197580258362,-0.08439076610375196,0.5499261617660522,99.7,
50,12.799601525903862,0.002972651605231868,0.0011011011011011012,0.755964457988739,0.8698033541440964,0.6421255618333817,0.0028381904121488333,0.08860197267495096,-0.08292559185065329,0.5429587364196777,99.8,80.43478260869566
51,12.67360948625012,0.002407847800237811,0.0012012012012012011,0.7553147673606873,0.8698418289422989,0.6407877057790756,0.0016157967038452625,0.0876932037062943,-0.08446161029860377,0.5460096597671509,99.7,
52,12.594720811487358,0.0019024970273483972,0.0012012012012012011,0.7562767863273621,0.8700357303023338,0.6425178423523903,0.0021917293779551983,0.08798419637605548,-0.08360073762014508,0.5455108880996704,99.8,
53,12.434849057242134,0.001456599286563615,0.0011011011011011012,0.7563883662223816,0.8697503209114075,0.6430264115333557,0.002124563092365861,0.08789904438890517,-0.08364991820417345,0.551639974117279,99.7,
54,12.315824138783963,0.0010701545778834679,0.0011011011011011012,0.7562829256057739,0.8690741509199142,0.6434917002916336,0.0020423722453415394,0.08788250805810094,-0.08379776356741786,0.5515374541282654,99.8,
55,12.25127142389244,0.0007431629013079623,0.0014014014014014015,0.7569930553436279,0.8701487556099892,0.6438373550772667,0.001856487593613565,0.08768697490449995,-0.08397399971727282,0.5404375195503235,99.8,79.34782608695652
56,12.242513752429284,0.00047562425683709707,0.0011011011011011012,0.7564840316772461,0.8689630106091499,0.6440050527453423,0.0008360592764802277,0.0864909587544389,-0.08481884020147845,0.5486141443252563,99.8,
57,12.095032616196391,0.00026753864447086616,0.0011011011011011012,0.756639301776886,0.8698259815573692,0.6434526219964027,0.001673501101322472,0.08758079644758254,-0.0842337942449376,0.5462604761123657,99.8,
58,12.160531010583183,0.00011890606420927359,0.0011011011011011012,0.756758451461792,0.8696250021457672,0.6438919007778168,0.002503991825506091,0.08841510931961238,-0.0834071256686002,0.544941782951355,99.8,
59,12.060875928290537,2.9726516052318617e-05,0.001001001001001001,0.7570188045501709,0.8701840117573738,0.643853597342968,0.0023366352543234825,0.08812680002301931,-0.08345352951437235,0.5501313209533691,99.8,
60,12.010030998247807,0.0,0.0013013013013013013,0.7566037774085999,0.8702536672353745,0.6429538875818253,0.002474788809195161,0.08826500573195517,-0.08331542811356485,0.5432993173599243,99.8,81.52173913043478
