epoch,loss,lr,fmr,pos_sim,pos_upper,pos_lower,neg_sim,neg_upper,neg_lower,threshold,top1_acc,real_top1
47,13.49928862357808,0.005023781212841881,0.001001001001001001,0.7811231017112732,0.8845413774251938,0.6777048259973526,0.002366089727729559,0.08780177822336555,-0.08306959876790643,0.5728939175605774,99.9,
48,13.408904507895496,0.004280618311533897,0.001001001001001001,0.7799539566040039,0.8844973742961884,0.6754105389118195,0.001133345882408321,0.08659555844496936,-0.08432886668015271,0.5704944133758545,99.9,
49,13.227421640235686,0.003596908442330563,0.001001001001001001,0.7804312109947205,0.8847376555204391,0.6761247664690018,0.0011714794673025608,0.08649993920698762,-0.0841569802723825,0.5654529333114624,99.9,
50,13.098644334579182,0.002972651605231868,0.0011011011011011012,0.7816400527954102,0.8854572921991348,0.6778228133916855,0.0035233856178820133,0.08917833724990487,-0.08213156601414084,0.5702638626098633,99.9,52.475247524752476
51,12.923493547974346,0.002407847800237811,0.0009009009009009009,0.7810710668563843,0.8848347663879395,0.6773073673248291,0.0015398665564134717,0.08708115958143026,-0.08400142646860331,0.5741792917251587,99.9,
52,12.897137590657884,0.0019024970273483972,0.0009009009009009009,0.7813926339149475,0.885156013071537,0.677629254758358,0.0016793927643448114,0.08715414465405047,-0.08379535912536085,0.5774019360542297,99.9,
53,12.723747251189758,0.001456599286563615,0.001001001001001001,0.7816367149353027,0.884880319237709,0.6783931106328964,0.0015100706368684769,0.08686072565615177,-0.08384058438241482,0.5732643604278564,99.9,
54,12.578839531568724,0.0010701545778834679,0.0009009009009009009,0.7816581130027771,0.8851243555545807,0.6781918704509735,0.0027511597145348787,0.08826699410565197,-0.08276467467658222,0.5806299448013306,99.9,
55,12.525181946353378,0.0007431629013079623,0.001001001001001001,0.7826910018920898,0.8854672014713287,0.679914802312851,0.002148465719074011,0.0877108289860189,-0.08341389754787087,0.5792466402053833,99.9,51.98019801980198
56,12.466698410355042,0.00047562425683709707,0.001001001001001001,0.7816794514656067,0.8842573836445808,0.6791015192866325,0.002359981881454587,0.08775735949166119,-0.08303739572875202,0.5752879977226257,99.9,
57,12.435648060290612,0.00026753864447086616,0.001001001001001001,0.7825903296470642,0.88565394282341,0.6795267164707184,0.0022131060250103474,0.08765554474666715,-0.08322933269664645,0.5732282996177673,99.9,
58,12.388022269043967,0.00011890606420927359,0.001001001001001001,0.7825795412063599,0.8857546970248222,0.6794043853878975,0.0020020180381834507,0.08735174918547273,-0.08334771310910583,0.5702102184295654,99.9,
59,12.340902667179286,2.9726516052318617e-05,0.0009009009009009009,0.782687246799469,0.884995199739933,0.680379293859005,0.0028282003477215767,0.08837225753813982,-0.08271585684269667,0.5759578943252563,99.9,
60,12.34018664493739,0.0,0.001001001001001001,0.7822851538658142,0.8856993690133095,0.6788709387183189,0.003093291539698839,0.08851124765351415,-0.08232466457411647,0.5735892057418823,99.8,51.98019801980198
